raw_name;cleaned_name
The University of Trinidad and Tobago;theuniversityoftrinidadtobago
Suzhou university of science and technology;suzhouuniversityofsciencetechnology
Maastricht University - Department of Economics;maastrichtuniversitydepartmentofeconomics
Faculty of Law, Lund University, Sweden;facultyoflawlunduniversitysweden
University of Maribor - Faculty of Law;universityofmariborfacultyoflaw
Kenya Agricultural Research Institute (KARI), Kenya Agricultural and Livestock Research Organization (KALRO);kenyaagriculturalresearchinstitutekarikenyaagriculturallivestockresearchorganizationkalro
Tokyo University of Science;tokyouniversityofscience
Aarhus University - School of Business and Social Sciences, Università degli Studi della Calabria;aarhusuniversityschoolofbusinesssocialsciencesuniversitdeglistudidellacalabria
School of Business and Law;schoolofbusinesslaw
East China Normal University (ECNU) - Faculty of Economics and Management;eastchinanormaluniversityecnufacultyofeconomicsmanagement
Central University of Haryana, German Institute for Global and Area Studies;centraluniversityofharyanagermaninstituteforglobalareastudies
Charles III University of Madrid - Department of Economics;charlesiiiuniversityofmadriddepartmentofeconomics
Xi'an Jiaotong-Liverpool University (XJTLU);xianjiaotongliverpooluniversityxjtlu
Universidad de Valladolid - Department of Statistics and Operations Research;universidaddevalladoliddepartmentofstatisticsoperationsresearch
Wageningen University and Research;wageningenuniversityresearch
Graduate of Lewis & Clark Law School;graduateoflewisclarklawschool
Information and Communications Technology Council (ICTC) and Information;informationcommunicationstechnologycouncilictcinformation
Kyoto University, Graduate School of Economics;kyotouniversitygraduateschoolofeconomics
Johns Hopkins University - Bologna Center;johnshopkinsuniversitybolognacenter
New York University;newyorkuniversity
Peking University - National School of Development;pekinguniversitynationalschoolofdevelopment
Strathmore Business School;strathmorebusinessschool
Auckland University of Technology;aucklanduniversityoftechnology
Chulalongkorn University - Chulalongkorn Business School;chulalongkornuniversitychulalongkornbusinessschool
Old Dominion University - Strome College of Business;olddominionuniversitystromecollegeofbusiness
Harvard Medical School, Department of Global Health and Social Medicine, Harvard Medical School, Center for Bioethics;harvardmedicalschooldepartmentofglobalhealthsocialmedicineharvardmedicalschoolcenterforbioethics
Bocconi University - Bocconi Law Department;bocconiuniversitybocconilawdepartment
University of Technology, Sydney (UTS) - Finance Discipline Group;universityoftechnologysydneyutsfinancedisciplinegroup
Curtin University - Centre for Research in Applied Economics;curtinuniversitycentreforresearchinappliedeconomics
James Madison University - Economics Program;jamesmadisonuniversityeconomicsprogram
Institute for Research in Economics and Business Administration (SNF);instituteforresearchineconomicsbusinessadministrationsnf
Ruhr University of Bochum - Faculty of Management and Economics;ruhruniversityofbochumfacultyofmanagementeconomics
Kharkiv National Automobile and Highway University;kharkivnationalautomobilehighwayuniversity
Sagar Institute of Science and Technology (SISTec);sagarinstituteofsciencetechnologysistec
University of Geneva, School of Economics and Management;universityofgenevaschoolofeconomicsmanagement
Islamic University of Madinah - Faculty of Computer and Information Systems;islamicuniversityofmadinahfacultyofcomputerinformationsystems
University of Rome Tor Vergata - Department of Financial and Quantitative Economics;universityofrometorvergatadepartmentoffinancialquantitativeeconomics
University of East Anglia (UEA) - School of Economic and Social Studies;universityofeastangliaueaschoolofeconomicsocialstudies
University of La Verne-Department of Applied Business Sciences and Economics;universityoflavernedepartmentofappliedbusinessscienceseconomics
SUNY-GENESEO;sunygeneseo
Vidyasirimedhi Institute of Science and Technology;vidyasirimedhiinstituteofsciencetechnology
Federal University, Oye-Ekiti, Federal University Oye-Ekiti - Department of Demography and Social Stastistics;federaluniversityoyeekitifederaluniversityoyeekitidepartmentofdemographysocialstastistics
M&S Research Hub;msresearchhub
Central Bank of Nigeria;centralbankofnigeria
University of Douala - Faculty of Economics and Applied Management;universityofdoualafacultyofeconomicsappliedmanagement
Bank of Spain, DG Economics, Statistics and Research;bankofspaindgeconomicsstatisticsresearch
Universidad de Manizales;universidaddemanizales
Valdosta State University - Department of Economics and Finance;valdostastateuniversitydepartmentofeconomicsfinance
Brock University - Department of Finance, Operations and Information Systems (FOIS);brockuniversitydepartmentoffinanceoperationsinformationsystemsfois
Adekunle Ajasin University - Faculty of Social and Management Sciences;adekunleajasinuniversityfacultyofsocialmanagementsciences
Beijing University of Posts and Telecommunications (BUPT) - School of Economics and Management;beijinguniversityofpoststelecommunicationsbuptschoolofeconomicsmanagement
Centre for Strategic and International Studies (CSIS);centreforstrategicinternationalstudiescsis
Universitas Islam Indonesia - Faculty of Economics;universitasislamindonesiafacultyofeconomics
Humboldt University of Berlin - Center for Applied Statistics and Economics (CASE);humboldtuniversityofberlincenterforappliedstatisticseconomicscase
Sogang University - Institute of International and Area Studies;soganguniversityinstituteofinternationalareastudies
Konkuk University;konkukuniversity
University of Warwick - Department of Statistics;universityofwarwickdepartmentofstatistics
Boise State University - College of Business and Economics, Department of Finance;boisestateuniversitycollegeofbusinesseconomicsdepartmentoffinance
South Dakota State University-Department of Mathematics and Statistics;southdakotastateuniversitydepartmentofmathematicsstatistics
School of Economics, University of Sydney;schoolofeconomicsuniversityofsydney
University of Applied Sciences and Arts Northwestern Switzerland (FHNW);universityofappliedsciencesartsnorthwesternswitzerlandfhnw
Faculty of Commerce and Management in Eastern University;facultyofcommercemanagementineasternuniversity
Victoria University of Wellington - School of Accounting and Commercial Law;victoriauniversityofwellingtonschoolofaccountingcommerciallaw
University of Warwick - Mathematics Institute;universityofwarwickmathematicsinstitute
Louisiana State University, Baton Rouge - Department of Finance;louisianastateuniversitybatonrougedepartmentoffinance
Middlesex University - Business School;middlesexuniversitybusinessschool
The Chinese University of Hong Kong (CUHK) - Department of Systems Engineering & Engineering Management;thechineseuniversityofhongkongcuhkdepartmentofsystemsengineeringengineeringmanagement
ETH Zurich - Department of Management, Technology and Economics;ethzurichdepartmentofmanagementtechnologyeconomics
Institute of Finance and Accounting;instituteoffinanceaccounting
St. John's University - School of Risk Management, Insurance and Actuarial Science;stjohnsuniversityschoolofriskmanagementinsuranceactuarialscience
Texas Tech University - Department of Mathematics and Statistics;texastechuniversitydepartmentofmathematicsstatistics
Delft University of Technology, Faculty of Technology Policy and Management;delftuniversityoftechnologyfacultyoftechnologypolicymanagement
University of Arizona - John and Doris Norton School of Family and Consumer Sciences;universityofarizonajohndorisnortonschooloffamilyconsumersciences
Disaster Risk Financing and Insurance Program, World Bank;disasterriskfinancinginsuranceprogramworldbank
London Business School - Department of Strategy & Entrepreneurship;londonbusinessschooldepartmentofstrategyentrepreneurship
Puey Ungphakorn Institute for Economic Research;pueyungphakorninstituteforeconomicresearch
Texas Tech University, Department of Agricultural and Applied Economics;texastechuniversitydepartmentofagriculturalappliedeconomics
Huaqiao University - School of Economics and Finance;huaqiaouniversityschoolofeconomicsfinance
World Bank - Latin America and Caribbean Region;worldbanklatinamericacaribbeanregion
Dartmouth College - Department of Economics;dartmouthcollegedepartmentofeconomics
Yusuf Maiatama Sule University - Department of Economics;yusufmaiatamasuleuniversitydepartmentofeconomics
University of Toronto - Munk School of Global Affairs and Public Policy;universityoftorontomunkschoolofglobalaffairspublicpolicy
Center for Tobacco Control Research and Education, University of California, San Francisco;centerfortobaccocontrolresearcheducationuniversityofcaliforniasanfrancisco
University of South Dakota;universityofsouthdakota
Ibaraki University - Graduate School of Science and Engineering;ibarakiuniversitygraduateschoolofscienceengineering
National Institute of Statistics and Economic Studies (INSEE);nationalinstituteofstatisticseconomicstudiesinsee
Free University of Bolzano-Bozen, Faculty of Economics and Management;freeuniversityofbolzanobozenfacultyofeconomicsmanagement
National Institute for Micro, Small and Medium Enterprises (NIMSME);nationalinstituteformicrosmallmediumenterprisesnimsme
Ruhr University of Bochum;ruhruniversityofbochum
Waseda University - Faculty of Education and Integrated Arts and Sciences;wasedauniversityfacultyofeducationintegratedartssciences
University of Illinois at Urbana-Champaign - Institute of Government and Public Affairs (IGPA);universityofillinoisaturbanachampaigninstituteofgovernmentpublicaffairsigpa
Makerere University - College of Business and Management Sciences;makerereuniversitycollegeofbusinessmanagementsciences
Northwestern University - Department of Managerial Economics and Decision Sciences (MEDS);northwesternuniversitydepartmentofmanagerialeconomicsdecisionsciencesmeds
Marmara University - Department of Capital Market;marmarauniversitydepartmentofcapitalmarket
MIT Media Lab - Digital Currency Initiative;mitmedialabdigitalcurrencyinitiative
Curtin University - School of Economics and Finance;curtinuniversityschoolofeconomicsfinance
Director, i/c UGC-HRDC, and Assistant Professor, Department of Commerce, Bharathiar University, Coimbatore, TamilNadu, India;directoricugchrdcassistantprofessordepartmentofcommercebharathiaruniversitycoimbatoretamilnaduindia
