raw_name;cleaned_name;ror_name;ror_link;country;ror_status
economicresearchserviceerssciencetechnologyppq;economicresearchserviceerssciencetechnologyppq;Economic Research Service;https://ror.org/05ycxzd89;United States;no_match
universityofarizona;universityofarizona;University of Arizona;https://ror.org/03m2x1q45;United States;no_match
departmentofeconomicsbbaulucknow;departmentofeconomicsbbaulucknow;Department of Space;https://ror.org/000kjq947;India;no_match
theuniversityofmanchestermanchesterbusinessschool;theuniversityofmanchestermanchesterbusinessschool;University of Manchester;https://ror.org/027m9bs27;United Kingdom;no_match
centerforindiancountrydevelopmentfederalreservebankofminneapolis;centerforindiancountrydevelopmentfederalreservebankofminneapolis;Federal Reserve Bank of Minneapolis;https://ror.org/0380n5h16;United States;no_match
kjsomaiyacollegeofsciencecommerce;kjsomaiyacollegeofsciencecommerce;Kalamazoo College;https://ror.org/001qst305;United States;no_match
annamalaiuniversity;annamalaiuniversity;Annamalai University;https://ror.org/01x24z140;India;no_match
alagappauniversitydepartmentofcommerce;alagappauniversitydepartmentofcommerce;Department of Commerce;https://ror.org/03dmtvy82;Australia;no_match
madraschristiancollegedepartmentofcommerce;madraschristiancollegedepartmentofcommerce;Department of Commerce;https://ror.org/03dmtvy82;Australia;no_match
hoganlovells;hoganlovells;;;;no_match
universityofmanchesterglobaldevelopmentinstitutestudents;universityofmanchesterglobaldevelopmentinstitutestudents;University of Manchester;https://ror.org/027m9bs27;United Kingdom;no_match
universidadsimnbolvarusb;universidadsimnbolvarusb;Universidad Simn Bolvar;https://ror.org/02njbw696;Colombia;no_match
universityofwaterloo;universityofwaterloo;University of Waterloo;https://ror.org/01aff2v68;Canada;no_match
governmentoftheunitedkingdomdepartmentforinternationaldevelopmentdfid;governmentoftheunitedkingdomdepartmentforinternationaldevelopmentdfid;Government of the United Kingdom;https://ror.org/05wnh3t63;United Kingdom;no_match
universityofmessina;universityofmessina;University of Messina;https://ror.org/05ctdxz19;Italy;no_match
haluoleouniversity;haluoleouniversity;Universitas Halu Oleo;https://ror.org/02j4mf075;Indonesia;no_match
eastwestcenterrsquosresearchprogram;eastwestcenterrsquosresearchprogram;EastÐWest Center;https://ror.org/008encc97;United States;no_match
universityofmiamischooloflaw;universityofmiamischooloflaw;University of Miami;https://ror.org/02dgjyy92;United States;no_match
internationalfundforagriculturaldevelopmentifad;internationalfundforagriculturaldevelopmentifad;International Fund for Agricultural Development;https://ror.org/00yew9b22;Italy;no_match
periyaruniversity;periyaruniversity;Periyar University;https://ror.org/05crs8s98;India;no_match
yaleuniversity;yaleuniversity;Yale University;https://ror.org/03v76x132;United States;no_match
oxforddepartmentofinternationaldevelopment;oxforddepartmentofinternationaldevelopment;International Drug Development;https://ror.org/056thpa20;France;no_match
washingtonstateuniversity;washingtonstateuniversity;Washington State University;https://ror.org/05dk0ce17;United States;no_match
ukraineacademyoffinancialmanagement;ukraineacademyoffinancialmanagement;Academy of Municipal Management;https://ror.org/04dbkth95;Ukraine;no_match
johnshopkinsuniversitycareybusinessschool;johnshopkinsuniversitycareybusinessschool;Johns Hopkins University;https://ror.org/00za53h95;United States;no_match
thebrookingsinstitution;thebrookingsinstitution;Brookings Institution;https://ror.org/04aj4sh46;United States;no_match
jadavpuruniversity;jadavpuruniversity;Jadavpur University;https://ror.org/02af4h012;India;no_match
bidhanchandrakrishivishwavidyalaya;bidhanchandrakrishivishwavidyalaya;Bidhan Chandra Krishi Viswavidyalaya;https://ror.org/04jpmwt24;India;no_match
brownuniversitydepartmentofsociology;brownuniversitydepartmentofsociology;Brown University;https://ror.org/05gq02987;United States;no_match
pukyongnationaluniversity;pukyongnationaluniversity;Pukyong National University;https://ror.org/0433kqc49;South Korea;no_match
universityofbelgradefacultyofeconomics;universityofbelgradefacultyofeconomics;University of Belgrade;https://ror.org/02qsmb048;Serbia;no_match
kyungpooknationaluniversity;kyungpooknationaluniversity;Kyungpook National University;https://ror.org/040c17130;South Korea;no_match
chungbuknationaluniversitydepartmentofinternationalbusiness;chungbuknationaluniversitydepartmentofinternationalbusiness;Chungbuk National University;https://ror.org/02wnxgj78;South Korea;no_match
usdepartmentofagricultureusda;usdepartmentofagricultureusda;United States Department of Agriculture;https://ror.org/01na82s61;United States;no_match
icaragriculturaltechnologyapplicationresearchinstitutejodhpurindia;icaragriculturaltechnologyapplicationresearchinstitutejodhpurindia;ICAR - Agricultural Technology Application Research Institute;https://ror.org/02kg4rn42;India;no_match
germandevelopmentinstitutedeutschesinstitutfrentwicklungspolitikdie;germandevelopmentinstitutedeutschesinstitutfrentwicklungspolitikdie;German Institute of Development and Sustainability;https://ror.org/01t3zke88;Germany;no_match
swissgermanuniversity;swissgermanuniversity;Swiss German University;https://ror.org/047rtk203;Indonesia;no_match
governmentdegreecollege;governmentdegreecollege;D.A.V. P.G. College, Lucknow;https://ror.org/00r2mmn80;India;no_match
stellenboschuniversity;stellenboschuniversity;Stellenbosch University;https://ror.org/05bk57929;South Africa;no_match
universityofruhuna;universityofruhuna;University of Ruhuna;https://ror.org/033jvzr14;Sri Lanka;no_match
technicaluniversityofdortmund;technicaluniversityofdortmund;TU Dortmund University;https://ror.org/01k97gp34;Germany;no_match
mpnmjengineeringcollegedepartmentofmanagementstudies;mpnmjengineeringcollegedepartmentofmanagementstudies;SR University;https://ror.org/039t32v17;India;no_match
massachusettsinstituteoftechnologymitdepartmentofeconomics, University of California, San Diego (UCSD) - departmentofeconomics;massachusettsinstituteoftechnologymitdepartmentofeconomicsuniversityofcaliforniasandiegoucsddepartmentofeconomics;University of California San Diego;https://ror.org/0168r3w48;United States;matched
chelyabinskstateuniversity;chelyabinskstateuniversity;Chelyabinsk State University;https://ror.org/04s36qm86;Russia;no_match
universityofillinois;universityofillinois;University of Illinois Urbana-Champaign;https://ror.org/047426m28;United States;no_match
nnamdiazikiweuniversityawkanigeria;nnamdiazikiweuniversityawkanigeria;Nnamdi Azikiwe University;https://ror.org/02r6pfc06;Nigeria;no_match
lithuanianinstituteofagrarianeconomicslaei;lithuanianinstituteofagrarianeconomicslaei;Lithuanian Institute of Agrarian Economics;https://ror.org/035mr7v54;Lithuania;no_match
managementdevelopmentinstitutemanagementdevelopmentinstitutemurshidabad;managementdevelopmentinstitutemanagementdevelopmentinstitutemurshidabad;Management Development Institute;https://ror.org/05cstvk27;India;no_match
assamuniversitysilchar;assamuniversitysilchar;Assam University;https://ror.org/0535c1v66;India;no_match
russianstateagrarianuniversitymoscowagriculturaltimiryazevacademy;russianstateagrarianuniversitymoscowagriculturaltimiryazevacademy;Don State Agrarian University;https://ror.org/02ephqy68;Russia;no_match
leadanalytics;leadanalytics;Nexleaf Analytics;https://ror.org/03xxrrp43;United States;no_match
purdueuniversitycenterforglobaltradeanalysis;purdueuniversitycenterforglobaltradeanalysis;Purdue University Institute for Cancer Research;https://ror.org/0371gg960;United States;no_match
pekinguniversitychinacenterforeconomicresearch;pekinguniversitychinacenterforeconomicresearch;Peking University;https://ror.org/02v51f717;China;no_match
jeldenpar;jeldenpar;Operation PAR;https://ror.org/00s31qp90;United States;no_match
universityofbuea;universityofbuea;University of Buea;https://ror.org/041kdhz15;Cameroon;no_match
universityofnairobi;universityofnairobi;University of Nairobi;https://ror.org/02y9nww90;Kenya;no_match
universityofcoloradoatboulder;universityofcoloradoatboulder;University of Colorado Health;https://ror.org/0107w4315;United States;no_match
yaleuniversityschoolofforestryenvironmentalstudies;yaleuniversityschoolofforestryenvironmentalstudies;Yale University;https://ror.org/03v76x132;United States;no_match
fellowinstituteforthestudyoflaboriza;fellowinstituteforthestudyoflaboriza;IZA - Institute of Labor Economics;https://ror.org/029s44460;Germany;no_match
departmentofagriculturalresourceeconomics;departmentofagriculturalresourceeconomics;Department of Agriculture;https://ror.org/001ke5c68;Belize;no_match
europeanuniversityinstituterobertschumancentreforadvancedstudiesrscas;europeanuniversityinstituterobertschumancentreforadvancedstudiesrscas;European University Institute;https://ror.org/0031wrj91;Italy;no_match
barkatullahuniversity;barkatullahuniversity;Barkatullah University;https://ror.org/02ax13658;India;no_match
indianauniversity;indianauniversity;Indiana University;https://ror.org/01kg8sb98;United States;no_match
swedishuniversityofagriculturalsciencessludepartmentofeconomics;swedishuniversityofagriculturalsciencessludepartmentofeconomics;Swedish University of Agricultural Sciences;https://ror.org/02yy8x990;Sweden;no_match
ethzrichcerethcenterofeconomicresearchatethzurich;ethzrichcerethcenterofeconomicresearchatethzurich;ETH Zurich;https://ror.org/05a28rw58;Switzerland;no_match
usdepartmentofagricultureusdaeconomicresearchserviceers;usdepartmentofagricultureusdaeconomicresearchserviceers;United States Department of Agriculture;https://ror.org/01na82s61;United States;no_match
thecitadel;thecitadel;Spinal Injuries Association;https://ror.org/00m9m9291;United Kingdom;no_match
universityofalqadisiyah;universityofalqadisiyah;University of Al-Qadisiyah;https://ror.org/02ewzwr87;Iraq;no_match
brownuniversitydepartmentofeconomics;brownuniversitydepartmentofeconomics;Brown University;https://ror.org/05gq02987;United States;no_match
universityofbritishcolumbiaubc;universityofbritishcolumbiaubc;University of British Columbia;https://ror.org/03rmrcq20;Canada;no_match
centrouniversitariodeladefensadezaragoza;centrouniversitariodeladefensadezaragoza;Centro Universitario de la Defensa en San Javier;https://ror.org/00nqz4988;Spain;no_match
universityoflagosdepartmentofaccounting;universityoflagosdepartmentofaccounting;University of Lagos;https://ror.org/05rk03822;Nigeria;no_match
kampalainternationaluniversity;kampalainternationaluniversity;Kampala International University;https://ror.org/006ejbv88;Tanzania;no_match
universityofstandrews;universityofstandrews;University of St Andrews;https://ror.org/02wn5qz54;United Kingdom;no_match
manhattanuniversity;manhattanuniversity;Manhattan University;https://ror.org/02xhnzg94;United States;no_match
griffithuniversity;griffithuniversity;Griffith University;https://ror.org/02sc3r913;Australia;no_match
shanghaijiaotonguniversitysjtushanghaiadvancedinstituteoffinancesaif;shanghaijiaotonguniversitysjtushanghaiadvancedinstituteoffinancesaif;Shanghai Jiao Tong University;https://ror.org/0220qvk04;China;no_match
oicostechnologiesgmbh;oicostechnologiesgmbh;MOG Technologies (Portugal);https://ror.org/03mgvjg96;Portugal;no_match
islamicazaduniversityiautehrannorthbranch;islamicazaduniversityiautehrannorthbranch;Islamic Azad University, Tehran;https://ror.org/01kzn7k21;Iran;no_match
yuanzeuniversity;yuanzeuniversity;Yuan Ze University;https://ror.org/01fv1ds98;Taiwan;no_match
qataruniversity;qataruniversity;Qatar University;https://ror.org/00yhnba62;Qatar;no_match
indianauniversitykelleyschoolofbusinessdepartmentofaccounting;indianauniversitykelleyschoolofbusinessdepartmentofaccounting;Indiana University;https://ror.org/01kg8sb98;United States;no_match
europeancentralbankecb;europeancentralbankecb;European Central Bank;https://ror.org/00ajckn66;Germany;no_match
australiancatholicuniversity;australiancatholicuniversity;Australian Catholic University;https://ror.org/04cxm4j25;Australia;no_match
industrialuniversityofhochiminhcity;industrialuniversityofhochiminhcity;Industrial University of Ho Chi Minh City;https://ror.org/03mj71j26;Vietnam;no_match
norcattheuniversityofchicago;norcattheuniversityofchicago;University of Chicago;https://ror.org/024mw5h28;United States;no_match
sverigesriksbank;sverigesriksbank;Swedish National Bank;https://ror.org/01n28jn45;Sweden;no_match
indianinstituteoftechnologyiitkanpurdepartmentofeconomicsciences;indianinstituteoftechnologyiitkanpurdepartmentofeconomicsciences;Indian Institute of Technology Goa;https://ror.org/02v7trd43;India;no_match
